	zip	city	state	latitude	longitude	timezone	dst
27296	61115	Machesney Park	IL	42.352539	-89.04186	-6	1
27297	61125	Rockford	IL	42.325364	-89.170527	-6	1
27298	61126	Rockford	IL	42.325364	-89.170527	-6	1
27299	61130	Loves Park	IL	42.325364	-89.170527	-6	1
27300	61131	Loves Park	IL	42.325364	-89.170527	-6	1
27301	61132	Loves Park	IL	42.325364	-89.170527	-6	1
27302	61201	Rock Island	IL	41.4903	-90.56956	-6	1
27303	61202	Rock Island	IL	41.466752	-90.58714	-6	1
27304	61204	Rock Island	IL	41.554901	-90.615975	-6	1
27305	61206	Rock Island	IL	41.554901	-90.615975	-6	1
27306	61230	Albany	IL	41.766003000000005	-90.22322	-6	1
27307	61231	Aledo	IL	41.202461	-90.73137	-6	1
27308	61232	Andalusia	IL	41.440852	-90.71956999999999	-6	1
27309	61233	Andover	IL	41.292977	-90.29334	-6	1
27310	61234	Annawan	IL	41.412944	-89.92236	-6	1
27311	61235	Atkinson	IL	41.409646	-90.01821	-6	1
27312	61236	Barstow	IL	41.518316999999996	-90.35597	-6	1
27313	61237	Buffalo Prairie	IL	41.336752000000004	-90.852226	-6	1
27314	61238	Cambridge	IL	41.286797	-90.17486	-6	1
27315	61239	Carbon Cliff	IL	41.497667	-90.39047	-6	1
27316	61240	Coal Valley	IL	41.439784	-90.428	-6	1
27317	61241	Colona	IL	41.483484000000004	-90.34046	-6	1
27318	61242	Cordova	IL	41.697188	-90.30176999999999	-6	1
27319	61243	Deer Grove	IL	41.610151	-89.66298	-6	1
27320	61244	East Moline	IL	41.518733000000005	-90.41788000000001	-6	1
27321	61250	Erie	IL	41.657803	-90.08613000000001	-6	1
27322	61251	Fenton	IL	41.738551	-90.06922	-6	1
27323	61252	Fulton	IL	41.863049	-90.14524	-6	1
27324	61254	Geneseo	IL	41.464473	-90.15854	-6	1
27325	61256	Hampton	IL	41.554666	-90.40987	-6	1
27326	61257	Hillsdale	IL	41.590161	-90.20392	-6	1
27327	61258	Hooppole	IL	41.522044	-89.91216	-6	1
27328	61259	Illinois City	IL	41.369036	-90.9284	-6	1
27329	61260	Joy	IL	41.228561	-90.87565	-6	1
27330	61261	Lyndon	IL	41.719782	-89.92116	-6	1
27331	61262	Lynn Center	IL	41.28595	-90.36117	-6	1
27332	61263	Matherville	IL	41.260255	-90.60587	-6	1
27333	61264	Milan	IL	41.426583	-90.57639	-6	1
27334	61265	Moline	IL	41.490333	-90.50005999999999	-6	1
27335	61266	Moline	IL	41.554901	-90.615975	-6	1
27336	61270	Morrison	IL	41.819003	-89.96623000000001	-6	1
27337	61272	New Boston	IL	41.223984	-91.0123	-6	1
27338	61273	Orion	IL	41.357236	-90.38481999999999	-6	1
27339	61274	Osco	IL	41.372408	-90.27031	-6	1
27340	61275	Port Byron	IL	41.599641999999996	-90.31978000000001	-6	1
27341	61276	Preemption	IL	41.305890000000005	-90.5979	-6	1
27342	61277	Prophetstown	IL	41.612038	-89.93036	-6	1
27343	61278	Rapids City	IL	41.585883	-90.343228	-6	1
27344	61279	Reynolds	IL	41.31653	-90.70671	-6	1
27345	61281	Sherrard	IL	41.303101	-90.50615	-6	1
27346	61282	Silvis	IL	41.501234000000004	-90.41404	-6	1
27347	61283	Tampico	IL	41.605825	-89.77628	-6	1
27348	61284	Taylor Ridge	IL	41.406276	-90.735	-6	1
27349	61285	Thomson	IL	41.978758	-90.09248000000001	-6	1
27350	61299	Rock Island	IL	41.520333	-90.541585	-6	1
27351	61301	La Salle	IL	41.347117	-89.08974	-6	1
27352	61310	Amboy	IL	41.707588	-89.34371	-6	1
27353	61311	Ancona	IL	41.042878	-88.86268000000001	-6	1
27354	61312	Arlington	IL	41.435196999999995	-89.23432	-6	1
27355	61313	Blackstone	IL	41.064946	-88.66835999999999	-6	1
27356	61314	Buda	IL	41.310471	-89.67662	-6	1
27357	61315	Bureau	IL	41.289819	-89.37069	-6	1
27358	61316	Cedar Point	IL	41.261853	-89.12523	-6	1
27359	61317	Cherry	IL	41.4276	-89.21243	-6	1
27360	61318	Compton	IL	41.710715	-89.07807	-6	1
27361	61319	Cornell	IL	41.011259	-88.74854	-6	1
27362	61320	Dalzell	IL	41.350864	-89.17366	-6	1
27363	61321	Dana	IL	40.963663000000004	-88.97932	-6	1
27364	61322	Depue	IL	41.321814	-89.3086	-6	1
27365	61323	Dover	IL	41.435327	-89.39583	-6	1
27366	61324	Eldena	IL	41.770952	-89.41266999999999	-6	1
27367	61325	Grand Ridge	IL	41.234167	-88.82807	-6	1
27368	61326	Granville	IL	41.264159	-89.23655	-6	1
27369	61327	Hennepin	IL	41.252101	-89.32451	-6	1
27370	61328	Kasbeer	IL	41.504603	-89.46289	-6	1
27371	61329	Ladd	IL	41.380259	-89.21239	-6	1
27372	61330	La Moille	IL	41.533640000000005	-89.27691	-6	1
27373	61331	Lee Center	IL	41.747471000000004	-89.27713	-6	1
27374	61332	Leonore	IL	41.190024	-88.98238	-6	1
27375	61333	Long Point	IL	40.990965	-88.88278000000001	-6	1
27376	61334	Lostant	IL	41.144329	-89.08815	-6	1
27377	61335	McNabb	IL	41.168946000000005	-89.2205	-6	1
27378	61336	Magnolia	IL	41.111077	-89.21207	-6	1
27379	61337	Malden	IL	41.427282	-89.36622	-6	1
27380	61338	Manlius	IL	41.4547	-89.66966	-6	1
27381	61340	Mark	IL	41.265597	-89.25106	-6	1
27382	61341	Marseilles	IL	41.336202	-88.69726999999999	-6	1
27383	61342	Mendota	IL	41.543149	-89.10696	-6	1
27384	61344	Mineral	IL	41.394428999999995	-89.84111	-6	1
27385	61345	Neponset	IL	41.280262	-89.79442	-6	1
27386	61346	New Bedford	IL	41.513878999999996	-89.71842	-6	1
27387	61348	Oglesby	IL	41.292401	-89.05943	-6	1
27388	61349	Ohio	IL	41.543341999999996	-89.44078	-6	1
27389	61350	Ottawa	IL	41.35263	-88.84734	-6	1
27390	61353	Paw Paw	IL	41.690735	-88.98815	-6	1
27391	61354	Peru	IL	41.330789	-89.1299	-6	1
27392	61356	Princeton	IL	41.372528	-89.44315	-6	1
27393	61358	Rutland	IL	40.986256	-89.04364	-6	1
27394	61359	Seatonville	IL	41.363772	-89.26975	-6	1
27395	61360	Seneca	IL	41.320345	-88.61017	-6	1
27396	61361	Sheffield	IL	41.400837	-89.74444	-6	1
27397	61362	Spring Valley	IL	41.332908	-89.20846999999999	-6	1
27398	61363	Standard	IL	41.25645	-89.17900999999999	-6	1
27399	61364	Streator	IL	41.129482	-88.83666	-6	1
27400	61367	Sublette	IL	41.638121999999996	-89.26889	-6	1
27401	61368	Tiskilwa	IL	41.279825	-89.50492	-6	1
27402	61369	Toluca	IL	40.992084000000006	-89.15231	-6	1
27403	61370	Tonica	IL	41.21076	-89.03886	-6	1
27404	61371	Triumph	IL	41.499089	-89.02188100000001	-6	1
27405	61372	Troy Grove	IL	41.466102	-89.07794	-6	1
27406	61373	Utica	IL	41.37061	-89.0149	-6	1
27407	61374	Van Orin	IL	41.543813	-89.35449	-6	1
27408	61375	Varna	IL	41.037822	-89.25681999999999	-6	1
27409	61376	Walnut	IL	41.546706	-89.60081	-6	1
27410	61377	Wenona	IL	41.057649	-89.04788	-6	1
27411	61378	West Brooklyn	IL	41.722744	-89.15601	-6	1
27412	61379	Wyanet	IL	41.369056	-89.60321	-6	1
27413	61401	Galesburg	IL	40.948073	-90.36871	-6	1
27414	61402	Galesburg	IL	40.932207	-90.214412	-6	1
27415	61410	Abingdon	IL	40.802633	-90.39766	-6	1
27416	61411	Adair	IL	40.401282	-90.50153	-6	1
27417	61412	Alexis	IL	41.067549	-90.57994000000001	-6	1
27418	61413	Alpha	IL	41.189122999999995	-90.36813000000001	-6	1
27419	61414	Altona	IL	41.117342	-90.16063	-6	1
27420	61415	Avon	IL	40.661165000000004	-90.43908	-6	1
27421	61416	Bardolph	IL	40.496817	-90.56334	-6	1
27422	61417	Berwick	IL	40.781504	-90.52901	-6	1
27423	61418	Biggsville	IL	40.854865000000004	-90.85925	-6	1
27424	61419	Bishop Hill	IL	41.200711	-90.11832	-6	1
27425	61420	Blandinsville	IL	40.555678	-90.87087	-6	1
27426	61421	Bradford	IL	41.174037	-89.65849	-6	1
27427	61422	Bushnell	IL	40.550883	-90.51765999999999	-6	1
27428	61423	Cameron	IL	40.889288	-90.50529	-6	1
27429	61424	Camp Grove	IL	41.073398	-89.63015	-6	1
27430	61425	Carman	IL	40.778519	-91.05901999999999	-6	1
27431	61426	Castleton	IL	41.118359000000005	-89.70575	-6	1
27432	61427	Cuba	IL	40.499297	-90.17764	-6	1
27433	61428	Dahinda	IL	40.952695	-90.12141	-6	1
27434	61430	East Galesburg	IL	40.94399	-90.31205	-6	1
27435	61431	Ellisville	IL	40.617275	-90.29556	-6	1
27436	61432	Fairview	IL	40.642927	-90.17174	-6	1
27437	61433	Fiatt	IL	40.449304999999995	-90.161761	-6	1
27438	61434	Galva	IL	41.172197	-90.03901	-6	1
27439	61435	Gerlaw	IL	40.972589	-90.54835	-6	1
27440	61436	Gilson	IL	40.859964	-90.22211999999999	-6	1
27441	61437	Gladstone	IL	40.854246999999994	-90.96542	-6	1
27442	61438	Good Hope	IL	40.579737	-90.64690999999999	-6	1
27443	61439	Henderson	IL	41.02572	-90.35566	-6	1
27444	61440	Industry	IL	40.324365	-90.60351	-6	1
27445	61441	Ipava	IL	40.337555	-90.30458	-6	1
27446	61442	Keithsburg	IL	41.092081	-90.92743	-6	1
27447	61443	Kewanee	IL	41.247536	-89.92848000000001	-6	1
27448	61447	Kirkwood	IL	40.867284999999995	-90.75759000000001	-6	1
27449	61448	Knoxville	IL	40.910078999999996	-90.27171	-6	1
27450	61449	La Fayette	IL	41.098764	-89.97361	-6	1
27451	61450	La Harpe	IL	40.567399	-90.97066	-6	1
27452	61451	Laura	IL	40.953365000000005	-89.94259	-6	1
27453	61452	Littleton	IL	40.249363	-90.66845	-6	1
27454	61453	Little York	IL	41.010666	-90.75393000000001	-6	1
27455	61454	Lomax	IL	40.685435999999996	-91.05207	-6	1
27456	61455	Macomb	IL	40.456986	-90.6681	-6	1
27457	61457	Lee	IL	40.553989	-90.35550500000001	-6	1
27458	61458	Maquon	IL	40.776078999999996	-90.1938	-6	1
27459	61459	Marietta	IL	40.503305	-90.41808	-6	1
27460	61460	Media	IL	40.734056	-90.82654000000001	-6	1
27461	61462	Monmouth	IL	40.918849	-90.64466	-6	1
27462	61465	New Windsor	IL	41.200936	-90.45631	-6	1
27463	61466	North Henderson	IL	41.100353000000005	-90.46726	-6	1
27464	61467	Oneida	IL	41.069414	-90.24176999999999	-6	1
27465	61468	Opheim	IL	41.254936	-90.40384	-6	1
27466	61469	Oquawka	IL	40.957929	-90.93608	-6	1
27467	61470	Prairie City	IL	40.614899	-90.47345	-6	1
27468	61471	Raritan	IL	40.696535	-90.82607	-6	1
27469	61472	Rio	IL	41.105401	-90.38717	-6	1
27470	61473	Roseville	IL	40.70595	-90.65724	-6	1
27471	61474	Saint Augustine	IL	40.740728999999995	-90.37946	-6	1
27472	61475	Sciota	IL	40.581413	-90.7612	-6	1
27473	61476	Seaton	IL	41.095037	-90.80998000000001	-6	1
27474	61477	Smithfield	IL	40.500643	-90.31576	-6	1
27475	61478	Smithshire	IL	40.777241	-90.76454	-6	1
27476	61479	Speer	IL	40.999497	-89.65429	-6	1
27477	61480	Stronghurst	IL	40.727428	-90.91346999999999	-6	1
27478	61482	Table Grove	IL	40.368358	-90.42469	-6	1
27479	61483	Toulon	IL	41.096379999999996	-89.86649	-6	1
27480	61484	Vermont	IL	40.292388	-90.42833	-6	1
27481	61485	Victoria	IL	41.025484000000006	-90.08422	-6	1
27482	61486	Viola	IL	41.195087	-90.57923000000001	-6	1
27483	61488	Wataga	IL	41.030951	-90.29705	-6	1
27484	61489	Williamsfield	IL	40.929497	-90.01888000000001	-6	1
27485	61490	Woodhull	IL	41.183299	-90.27637	-6	1
27486	61491	Wyoming	IL	41.068690999999994	-89.76033000000001	-6	1
27487	61501	Astoria	IL	40.234249	-90.32941	-6	1
27488	61516	Benson	IL	40.850381	-89.11878	-6	1
27489	61517	Brimfield	IL	40.816162	-89.84131	-6	1
27490	61518	Brimfield	IL	40.744178999999995	-89.718401	-6	1
27491	61519	Bryant	IL	40.466397	-90.09631999999999	-6	1
27492	61520	Canton	IL	40.552853000000006	-90.02794	-6	1
27493	61523	Chillicothe	IL	40.914377	-89.50654	-6	1
27494	61524	Dunfermline	IL	40.490965	-90.03285	-6	1
27495	61525	Dunlap	IL	40.849036	-89.65554	-6	1
27496	61526	Edelstein	IL	40.936244	-89.62	-6	1
27497	61528	Edwards	IL	40.776845	-89.7401	-6	1
27498	61529	Elmwood	IL	40.780415000000005	-89.95565	-6	1
27499	61530	Eureka	IL	40.718228	-89.27153	-6	1
27500	61531	Farmington	IL	40.68847	-90.02166	-6	1
27501	61532	Forest City	IL	40.35756	-89.82389	-6	1
27502	61533	Glasford	IL	40.577778	-89.8297	-6	1
27503	61534	Green Valley	IL	40.40943	-89.65687	-6	1
27504	61535	Groveland	IL	40.590353	-89.54053	-6	1
27505	61536	Hanna City	IL	40.690205	-89.78041999999999	-6	1
27506	61537	Henry	IL	41.113828999999996	-89.38486	-6	1
27507	61539	Kingston Mines	IL	40.558329	-89.76890999999999	-6	1
27508	61540	Lacon	IL	41.030696999999996	-89.38586	-6	1
27509	61541	La Rose	IL	40.975736	-89.23943	-6	1
27510	61542	Lewistown	IL	40.39309	-90.13748000000001	-6	1
27511	61543	Liverpool	IL	40.392047999999996	-89.99885	-6	1
27512	61544	London Mills	IL	40.688615000000006	-90.24422	-6	1
27513	61545	Lowpoint	IL	40.873236	-89.37082	-6	1
27514	61546	Manito	IL	40.442037	-89.78797	-6	1
27515	61547	Mapleton	IL	40.619174	-89.72628	-6	1
27516	61548	Metamora	IL	40.784411999999996	-89.40841	-6	1
27517	61550	Morton	IL	40.613788	-89.46030999999999	-6	1
27518	61552	Mossville	IL	40.817586999999996	-89.56654	-6	1
27519	61553	Norris	IL	40.449304999999995	-90.161761	-6	1
27520	61554	Pekin	IL	40.567088	-89.63382	-6	1
27521	61555	Pekin	IL	40.56071	-89.65023199999999	-6	1
27522	61558	Pekin	IL	40.554538	-89.609951	-6	1
27523	61559	Princeville	IL	40.935608	-89.76801999999999	-6	1
27524	61560	Putnam	IL	41.198060999999996	-89.43131	-6	1
27525	61561	Roanoke	IL	40.795911	-89.19419	-6	1
27526	61562	Rome	IL	40.874269	-89.506695	-6	1
27527	61563	Saint David	IL	40.489746999999994	-90.05501	-6	1
27528	61564	South Pekin	IL	40.492709999999995	-89.65194	-6	1
27529	61565	Sparland	IL	41.036198999999996	-89.48336	-6	1
27530	61567	Topeka	IL	40.340202000000005	-89.90929	-6	1
27531	61568	Tremont	IL	40.513656	-89.47408	-6	1
27532	61569	Trivoli	IL	40.691022	-89.89138	-6	1
27533	61570	Washburn	IL	40.920631	-89.29547	-6	1
27534	61571	Washington	IL	40.701037	-89.44294000000001	-6	1
27535	61572	Yates City	IL	40.796752000000005	-90.02866	-6	1
27536	61576	Richland	IL	40.928331	-89.348163	-6	1
27537	61584	Vermont	IL	40.288318	-90.429294	-6	1
27538	61593	Garrett	IL	39.809913	-88.343237	-6	1
27539	61601	Peoria	IL	40.693137	-89.58984699999999	-6	1
27540	61602	Peoria	IL	40.677987	-89.60864000000001	-6	1
27541	61603	Peoria	IL	40.712887	-89.57904	-6	1
27542	61604	Peoria	IL	40.709237	-89.63633	-6	1
27543	61605	Peoria	IL	40.678036999999996	-89.62737	-6	1
27544	61606	Peoria	IL	40.699137	-89.60972	-6	1
27545	61607	Peoria	IL	40.642049	-89.67147	-6	1
27546	61610	Creve Coeur	IL	40.643846	-89.59908	-6	1
27547	61611	East Peoria	IL	40.683386999999996	-89.54493000000001	-6	1
27548	61612	Peoria	IL	40.744178999999995	-89.718401	-6	1
27549	61613	Peoria	IL	40.742537	-89.627948	-6	1
27550	61614	Peoria	IL	40.755342999999996	-89.59799	-6	1
27551	61615	Peoria	IL	40.764368	-89.6448	-6	1
27552	61616	Peoria	IL	40.743266	-89.576628	-6	1
27553	61625	Peoria	IL	40.696287	-89.616648	-6	1
27554	61628	Peoria	IL	40.744178999999995	-89.718401	-6	1
27555	61629	Peoria	IL	40.692037	-89.588747	-6	1
27556	61630	Peoria	IL	40.744178999999995	-89.718401	-6	1
27557	61632	Peoria	IL	40.765301	-89.56920699999999	-6	1
27558	61633	Peoria	IL	40.731165000000004	-89.603081	-6	1
27559	61634	Peoria	IL	40.689637	-89.592597	-6	1
27560	61635	Peoria	IL	40.744178999999995	-89.718401	-6	1
27561	61636	Peoria	IL	40.699937	-89.595147	-6	1
27562	61637	Peoria	IL	40.702487	-89.58979699999999	-6	1
27563	61638	Peoria	IL	40.796887	-89.61114599999999	-6	1
27564	61639	Peoria	IL	40.709837	-89.56364599999999	-6	1
27565	61640	Peoria	IL	40.785653	-89.617657	-6	1
27566	61641	Peoria	IL	40.640002	-89.651987	-6	1
27567	61643	Peoria	IL	40.744178999999995	-89.718401	-6	1
27568	61644	Peoria	IL	40.765301	-89.56920699999999	-6	1
27569	61650	Peoria	IL	40.744178999999995	-89.718401	-6	1
27570	61651	Peoria	IL	40.744178999999995	-89.718401	-6	1
27571	61652	Peoria	IL	40.876709999999996	-89.509113	-6	1
27572	61653	Peoria	IL	40.744178999999995	-89.718401	-6	1
27573	61654	Peoria	IL	40.744178999999995	-89.718401	-6	1
27574	61655	Peoria	IL	40.744178999999995	-89.718401	-6	1
27575	61656	Peoria	IL	40.744178999999995	-89.718401	-6	1
27576	61675	Carlock	IL	40.582108000000005	-89.12887099999999	-6	1
27577	61701	Bloomington	IL	40.477286	-88.99592	-6	1
27578	61702	Bloomington	IL	40.519236	-88.864303	-6	1
27579	61704	Bloomington	IL	40.459584	-88.96939	-6	1
27580	61709	Bloomington	IL	40.461431	-88.95301500000001	-6	1
27581	61710	Bloomington	IL	40.477734999999996	-88.954174	-6	1
27582	61720	Anchor	IL	40.553838	-88.5101	-6	1
27583	61721	Armington	IL	40.341122999999996	-89.32028000000001	-6	1
27584	61722	Arrowsmith	IL	40.434884999999994	-88.62236999999999	-6	1
27585	61723	Atlanta	IL	40.256893	-89.25013	-6	1
27586	61724	Bellflower	IL	40.336763	-88.52604000000001	-6	1
27587	61725	Carlock	IL	40.600045	-89.13627	-6	1
27588	61726	Chenoa	IL	40.740106	-88.70948	-6	1
27589	61727	Clinton	IL	40.145501	-88.96776	-6	1
27590	61728	Colfax	IL	40.56944	-88.62727	-6	1
27591	61729	Congerville	IL	40.619306	-89.22353000000001	-6	1
27592	61730	Cooksville	IL	40.537652	-88.73274	-6	1
27593	61731	Cropsey	IL	40.607615	-88.49	-6	1
27594	61732	Danvers	IL	40.528515000000006	-89.19057	-6	1
27595	61733	Deer Creek	IL	40.615875	-89.32778	-6	1
27596	61734	Delavan	IL	40.369256	-89.54251	-6	1
27597	61735	Dewitt	IL	40.193546999999995	-88.79575	-6	1
27598	61736	Downs	IL	40.395487	-88.8498	-6	1
27599	61737	Ellsworth	IL	40.450325	-88.72052	-6	1
27600	61738	El Paso	IL	40.731662	-89.03978000000001	-6	1
27601	61739	Fairbury	IL	40.741158	-88.51546	-6	1
27602	61740	Flanagan	IL	40.882858	-88.85739000000001	-6	1
27603	61741	Forrest	IL	40.756972	-88.40479	-6	1
27604	61742	Goodfield	IL	40.628105	-89.28004	-6	1
27605	61743	Graymont	IL	40.877451	-88.7778	-6	1
27606	61744	Gridley	IL	40.740728999999995	-88.88790999999999	-6	1
27607	61745	Heyworth	IL	40.321220000000004	-88.97442	-6	1
27608	61747	Hopedale	IL	40.422027	-89.42614	-6	1
27609	61748	Hudson	IL	40.627947999999996	-88.97711	-6	1
27610	61749	Kenney	IL	40.091729	-89.10358000000001	-6	1
27611	61750	Lane	IL	40.122884	-88.85664	-6	1
27612	61751	Lawndale	IL	40.21927	-89.285172	-6	1
27613	61752	Le Roy	IL	40.345003999999996	-88.75786	-6	1
27614	61753	Lexington	IL	40.63872	-88.7923	-6	1
27615	61754	McLean	IL	40.321811	-89.15864	-6	1
27616	61755	Mackinaw	IL	40.533634	-89.34345	-6	1
27617	61756	Maroa	IL	40.027071	-88.96715	-6	1
27618	61758	Merna	IL	40.52835	-88.84075	-6	1
27619	61759	Minier	IL	40.431577000000004	-89.32013	-6	1
27620	61760	Minonk	IL	40.893593	-89.03265999999999	-6	1
27621	61761	Normal	IL	40.515485	-88.98629	-6	1
27622	61764	Pontiac	IL	40.884053	-88.63376	-6	1
27623	61766	Towanda	IL	40.564323	-88.898663	-6	1
27624	61769	Saunemin	IL	40.885397	-88.39957	-6	1
27625	61770	Saybrook	IL	40.430727000000005	-88.52548	-6	1
27626	61771	Secor	IL	40.738973	-89.13579	-6	1
27627	61772	Shirley	IL	40.399689	-89.06088000000001	-6	1
27628	61773	Sibley	IL	40.584937	-88.38028	-6	1
27629	61774	Stanford	IL	40.426186	-89.2107	-6	1
27630	61775	Strawn	IL	40.653799	-88.39026	-6	1
27631	61776	Towanda	IL	40.574936	-88.88696	-6	1
27632	61777	Wapella	IL	40.240627	-88.96635	-6	1
27633	61778	Waynesville	IL	40.242378	-89.1087	-6	1
27634	61790	Normal	IL	40.51032	-88.99803	-6	1
27635	61791	Bloomington	IL	40.519236	-88.864303	-6	1
27636	61799	Bloomington	IL	40.488468	-88.939637	-6	1
27637	61801	Urbana	IL	40.109646999999995	-88.21246	-6	1
27638	61802	Urbana	IL	40.121648	-88.17649	-6	1
27639	61803	Urbana	IL	40.10593	-88.22466899999999	-6	1
27640	61810	Allerton	IL	39.909735999999995	-87.93384	-6	1
27641	61811	Alvin	IL	40.293159	-87.61401	-6	1
27642	61812	Armstrong	IL	40.27363	-87.88919	-6	1
27643	61813	Bement	IL	39.918042	-88.56139	-6	1
27644	61814	Bismarck	IL	40.231345000000005	-87.58163	-6	1
27645	61815	Bondville	IL	40.112615999999996	-88.3708	-6	1
27646	61816	Broadlands	IL	39.916129999999995	-88.00203	-6	1
27647	61817	Catlin	IL	40.059067999999996	-87.70376	-6	1
27648	61818	Cerro Gordo	IL	39.889596000000004	-88.72633	-6	1
27649	61819	Bryant	IL	40.466273	-90.09536800000001	-6	1
27650	61820	Champaign	IL	40.114931	-88.24322	-6	1
27651	61821	Champaign	IL	40.108631	-88.2733	-6	1
27652	61822	Champaign	IL	40.126853999999994	-88.29315	-6	1
27653	61824	Champaign	IL	40.139946	-88.196102	-6	1
27654	61825	Champaign	IL	40.139946	-88.196102	-6	1
27655	61826	Champaign	IL	40.113139000000004	-88.361251	-6	1
27656	61830	Cisco	IL	40.020978	-88.72247	-6	1
27657	61831	Collison	IL	40.2159	-87.78418	-6	1
27658	61832	Danville	IL	40.133786	-87.62898	-6	1
27659	61833	Tilton	IL	40.096185999999996	-87.64569	-6	1
27660	61834	Danville	IL	40.175463	-87.6124	-6	1
27661	61839	De Land	IL	40.139336	-88.62966	-6	1
27662	61840	Dewey	IL	40.310244	-88.30526	-6	1
27663	61841	Fairmount	IL	40.039632	-87.83051999999999	-6	1
27664	61842	Farmer City	IL	40.251945	-88.65279	-6	1
27665	61843	Fisher	IL	40.313921	-88.3742	-6	1
27666	61844	Fithian	IL	40.126298999999996	-87.86871	-6	1
27667	61845	Foosland	IL	40.376141	-88.4135	-6	1
27668	61846	Georgetown	IL	39.97412	-87.63138000000001	-6	1
27669	61847	Gifford	IL	40.310063	-88.01921999999999	-6	1
27670	61848	Henning	IL	40.306282	-87.70192	-6	1
27671	61849	Homer	IL	40.028715999999996	-87.9576	-6	1
27672	61850	Indianola	IL	39.92804	-87.73629	-6	1
27673	61851	Ivesdale	IL	39.950390999999996	-88.43939	-6	1
27674	61852	Longview	IL	39.901988	-88.07536999999999	-6	1
27675	61853	Mahomet	IL	40.205915999999995	-88.40295	-6	1
27676	61854	Mansfield	IL	40.213607	-88.5296	-6	1
27677	61855	Milmine	IL	39.919693	-88.67859	-6	1
27678	61856	Monticello	IL	40.0334	-88.57375	-6	1
27679	61857	Muncie	IL	40.11594	-87.84208000000001	-6	1
27680	61858	Oakwood	IL	40.121097999999996	-87.74656999999999	-6	1
27681	61859	Ogden	IL	40.149485999999996	-87.96347	-6	1
27682	61862	Penfield	IL	40.296282	-87.95553000000001	-6	1
27683	61863	Pesotum	IL	39.907919	-88.27977	-6	1
27684	61864	Philo	IL	39.989282	-88.15174	-6	1
27685	61865	Potomac	IL	40.306774	-87.80716	-6	1
27686	61866	Rantoul	IL	40.307065	-88.15575	-6	1
27687	61870	Ridge Farm	IL	39.902409999999996	-87.62722	-6	1
27688	61871	Royal	IL	40.192015000000005	-87.97138000000001	-6	1
27689	61872	Sadorus	IL	39.945328	-88.36389	-6	1
27690	61873	Saint Joseph	IL	40.124202000000004	-88.03401	-6	1
27691	61874	Savoy	IL	40.061694	-88.25023	-6	1
27692	61875	Seymour	IL	40.107548	-88.42487	-6	1
27693	61876	Sidell	IL	39.907331	-87.82587	-6	1
27694	61877	Sidney	IL	40.004053000000006	-88.07693	-6	1
27695	61878	Thomasboro	IL	40.243691999999996	-88.17296	-6	1
27696	61880	Tolono	IL	39.981936	-88.2532	-6	1
27697	61882	Weldon	IL	40.119483	-88.75367	-6	1
27698	61883	Westville	IL	40.040115	-87.63685	-6	1
27699	61884	White Heath	IL	40.10311	-88.49744	-6	1
27700	61901	Bloomington	IL	40.810131	-88.477739	-6	1
27701	61910	Arcola	IL	39.676634	-88.30284	-6	1
27702	61911	Arthur	IL	39.704390999999994	-88.45985	-6	1
27703	61912	Ashmore	IL	39.529565999999996	-88.03349	-6	1
27704	61913	Atwood	IL	39.809929	-88.45309	-6	1
27705	61914	Bethany	IL	39.639487	-88.74383	-6	1
27706	61917	Brocton	IL	39.706131	-87.91691	-6	1
27707	61919	Camargo	IL	39.783794	-88.13861	-6	1
27708	61920	Charleston	IL	39.496547	-88.17348	-6	1
27709	61924	Chrisman	IL	39.786334000000004	-87.66325	-6	1
27710	61925	Dalton City	IL	39.719012	-88.82226999999999	-6	1
27711	61928	Gays	IL	39.452740000000006	-88.5144	-6	1
27712	61929	Hammond	IL	39.806718	-88.6087	-6	1
27713	61930	Hindsboro	IL	39.685821999999995	-88.11971	-6	1
27714	61931	Humboldt	IL	39.594770000000004	-88.34792	-6	1
27715	61932	Hume	IL	39.797661	-87.87017	-6	1
27716	61933	Kansas	IL	39.556053999999996	-87.92289	-6	1
27717	61936	La Place	IL	39.800512	-88.71835	-6	1
27718	61937	Lovington	IL	39.724744	-88.62995	-6	1
27719	61938	Mattoon	IL	39.474889000000005	-88.37420999999999	-6	1
27720	61940	Metcalf	IL	39.805101	-87.81014	-6	1
27721	61941	Murdock	IL	39.801562	-88.07823	-6	1
27722	61942	Newman	IL	39.802797999999996	-87.99744	-6	1
27723	61943	Oakland	IL	39.655063	-88.01805999999999	-6	1
27724	61944	Paris	IL	39.608494	-87.69958000000001	-6	1
27725	61949	Redmon	IL	39.646359000000004	-87.86014	-6	1
27726	61951	Sullivan	IL	39.582494	-88.6021	-6	1
27727	61953	Tuscola	IL	39.793493	-88.29184000000001	-6	1
27728	61955	Vermilion	IL	39.679882	-87.75021600000001	-6	1
27729	61956	Villa Grove	IL	39.858506	-88.15018	-6	1
27730	61957	Windsor	IL	39.434148	-88.60033	-6	1
27731	62001	Alhambra	IL	38.884434000000006	-89.74886	-6	1
27732	62002	Alton	IL	38.906065000000005	-90.15909	-6	1
27733	62003	Medora	IL	39.177478	-90.142329	-6	1
27734	62006	Batchtown	IL	39.079147	-90.67371999999999	-6	1
27735	62009	Benld	IL	39.092526	-89.8029	-6	1
27736	62010	Bethalto	IL	38.912296999999995	-90.04299999999999	-6	1
